project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,30,0.0,false,156,0,2.0601823787400763E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/MSOneStorePackage.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/MSOneStorePackage.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.MSOneStorePackage,MSOneStorePackage,3204,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,9,0.0,false,47,0,2.0920725601146592E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StorageIndexDataElementData.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StorageIndexDataElementData.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.StorageIndexDataElementData,StorageIndexDataElementData,3212,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,6,0.0,false,37,0,2.011951183545919E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/metadata/filter/DateNormalizingMetadataFilter.java,tika-core/src/main/java/org/apache/tika/metadata/filter/DateNormalizingMetadataFilter.java,org.apache.tika.metadata.filter.DateNormalizingMetadataFilter,DateNormalizingMetadataFilter,19600,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,5,11,0.0,false,70,0,3.14163361853946E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/DataElement.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/DataElement.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.DataElement,DataElement,3220,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,1,1,0.0,false,5,0,3.0448183863835765E-4,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/sax/StreamingContentHandlerFactory.java,tika-core/src/main/java/org/apache/tika/sax/StreamingContentHandlerFactory.java,org.apache.tika.sax.StreamingContentHandlerFactory,StreamingContentHandlerFactory,7316,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,38,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/mime/MimeTypeTest.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/mime/MimeTypeTest.java,org.apache.tika.mime.MimeTypeTest,MimeTypeTest,15509,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,6,0.0,false,168,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-langdetect/tika-langdetect-optimaize/src/test/java/org/apache/tika/langdetect/optimaize/OptimaizeLangDetectorTest.java,tika-langdetect/tika-langdetect-optimaize/src/test/java/org/apache/tika/langdetect/optimaize/OptimaizeLangDetectorTest.java,org.apache.tika.langdetect.optimaize.OptimaizeLangDetectorTest,OptimaizeLangDetectorTest,27803,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,ENUM,4,0,0.0,false,17,0,2.377864940587314E-4,0,ENUM,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/DataElementType.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/DataElementType.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.DataElementType,DataElementType,3228,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,1,0,0.0,false,5,0,2.8225348540616274E-4,0,INTERFACE,/data/tika/tika-grpc/target/generated-sources/protobuf/java/org/apache/tika/GetFetcherRequestOrBuilder.java,tika-grpc/target/generated-sources/protobuf/java/org/apache/tika/GetFetcherRequestOrBuilder.java,org.apache.tika.GetFetcherRequestOrBuilder,GetFetcherRequestOrBuilder,23718,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,19,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/mime/HexCoDec.java,tika-core/src/main/java/org/apache/tika/mime/HexCoDec.java,org.apache.tika.mime.HexCoDec,HexCoDec,15527,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,15,0.0,false,126,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-extended/tika-parsers-extended-integration-tests/src/test/java/org/apache/tika/parser/sqlite3/SQLite3ParserTest.java,tika-parsers/tika-parsers-extended/tika-parsers-extended-integration-tests/src/test/java/org/apache/tika/parser/sqlite3/SQLite3ParserTest.java,org.apache.tika.parser.sqlite3.SQLite3ParserTest,SQLite3ParserTest,11433,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,12,0.0,false,183,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-serialization/src/test/java/org/apache/tika/metadata/filter/TestMetadataFilter.java,tika-serialization/src/test/java/org/apache/tika/metadata/filter/TestMetadataFilter.java,org.apache.tika.metadata.filter.TestMetadataFilter,TestMetadataFilter,19626,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,5,0.0,false,16,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/sax/DoublingContentHandlerDecoratorFactory.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/sax/DoublingContentHandlerDecoratorFactory.java,org.apache.tika.sax.DoublingContentHandlerDecoratorFactory,DoublingContentHandlerDecoratorFactory,7340,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,2,0.0,false,8,0,2.1363248450154306E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/EightBytesOfData.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/EightBytesOfData.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.property.EightBytesOfData,EightBytesOfData,3245,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,4,2,0.0,false,7,0,3.1091070084509676E-4,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/sax/ContentHandlerDecoratorFactory.java,tika-core/src/main/java/org/apache/tika/sax/ContentHandlerDecoratorFactory.java,org.apache.tika.sax.ContentHandlerDecoratorFactory,ContentHandlerDecoratorFactory,7346,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,7,0.0,false,111,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/test/java/org/apache/tika/mime/ProbabilisticMimeDetectionTest.java,tika-core/src/test/java/org/apache/tika/mime/ProbabilisticMimeDetectionTest.java,org.apache.tika.mime.ProbabilisticMimeDetectionTest,ProbabilisticMimeDetectionTest,15539,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,7,0.0,false,28,0,2.011951183545919E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/metadata/filter/RemoveByMimeMetadataFilter.java,tika-core/src/main/java/org/apache/tika/metadata/filter/RemoveByMimeMetadataFilter.java,org.apache.tika.metadata.filter.RemoveByMimeMetadataFilter,RemoveByMimeMetadataFilter,19635,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,4,0.0,false,12,0,2.0785489036150603E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-file-system/src/main/java/org/apache/tika/pipes/reporter/fs/FileSystemReporterFactory.java,tika-pipes/tika-pipes-plugins/tika-pipes-file-system/src/main/java/org/apache/tika/pipes/reporter/fs/FileSystemReporterFactory.java,org.apache.tika.pipes.reporter.fs.FileSystemReporterFactory,FileSystemReporterFactory,27827,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,12,0.0,false,73,0,2.808739627854659E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/PropertySet.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/PropertySet.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.PropertySet,PropertySet,3254,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,10,0.0,false,83,0,2.5206374584540694E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-file-system/src/main/java/org/apache/tika/pipes/reporter/fs/FileSystemStatusReporter.java,tika-pipes/tika-pipes-plugins/tika-pipes-file-system/src/main/java/org/apache/tika/pipes/reporter/fs/FileSystemStatusReporter.java,org.apache.tika.pipes.reporter.fs.FileSystemStatusReporter,FileSystemStatusReporter,27834,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,5,0.0,false,34,0,2.5247031172646E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/space/ObjectSpaceObjectPropSet.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/space/ObjectSpaceObjectPropSet.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.space.ObjectSpaceObjectPropSet,ObjectSpaceObjectPropSet,3262,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,20,0,2.011951183545919E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/metadata/filter/ExcludeFieldMetadataFilter.java,tika-core/src/main/java/org/apache/tika/metadata/filter/ExcludeFieldMetadataFilter.java,org.apache.tika.metadata.filter.ExcludeFieldMetadataFilter,ExcludeFieldMetadataFilter,19648,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,10,1,0.0,false,39,0,0.0016278511179470326,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/BitConverter.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/util/BitConverter.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.util.BitConverter,BitConverter,3270,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,3,0.0,false,55,0,3.169802671731299E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/sax/SecureContentHandler.java,tika-core/src/main/java/org/apache/tika/sax/SecureContentHandler.java,org.apache.tika.sax.SecureContentHandler,SecureContentHandler,7366,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,15,0.0,false,148,0,2.0097531408226968E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/dwg/DWGReadParser.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/dwg/DWGReadParser.java,org.apache.tika.parser.dwg.DWGReadParser,DWGReadParser,15562,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,33,0,2.2930036700529374E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-file-system/src/main/java/org/apache/tika/pipes/reporter/fs/AsyncStatus.java,tika-pipes/tika-pipes-plugins/tika-pipes-file-system/src/main/java/org/apache/tika/pipes/reporter/fs/AsyncStatus.java,org.apache.tika.pipes.reporter.fs.AsyncStatus,AsyncStatus,27853,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,5,0.0,false,11,0,2.3275973335167534E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/PropertySetObject.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/PropertySetObject.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.PropertySetObject,PropertySetObject,3278,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,16,0,1.992743475300745E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/dwg/JulianDateUtil.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/dwg/JulianDateUtil.java,org.apache.tika.parser.dwg.JulianDateUtil,JulianDateUtil,15571,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,1,0,0.0,false,5,0,2.9196828184597086E-4,0,INTERFACE,/data/tika/tika-grpc/target/generated-sources/protobuf/java/org/apache/tika/SaveFetcherReplyOrBuilder.java,tika-grpc/target/generated-sources/protobuf/java/org/apache/tika/SaveFetcherReplyOrBuilder.java,org.apache.tika.SaveFetcherReplyOrBuilder,SaveFetcherReplyOrBuilder,23763,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,6,0.0,false,21,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/sax/PhoneExtractingContentHandlerTest.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/sax/PhoneExtractingContentHandlerTest.java,org.apache.tika.sax.PhoneExtractingContentHandlerTest,PhoneExtractingContentHandlerTest,7380,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,12,0,2.093210509845513E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-file-system/src/main/java/org/apache/tika/pipes/reporter/fs/FileSystemReporterConfig.java,tika-pipes/tika-pipes-plugins/tika-pipes-file-system/src/main/java/org/apache/tika/pipes/reporter/fs/FileSystemReporterConfig.java,org.apache.tika.pipes.reporter.fs.FileSystemReporterConfig,FileSystemReporterConfig,27861,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,1,0.0,false,20,0,2.0881603477252531E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNoteTreeWalkerOptions.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNoteTreeWalkerOptions.java,org.apache.tika.parser.microsoft.onenote.OneNoteTreeWalkerOptions,OneNoteTreeWalkerOptions,3286,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,ABSTRACT_CLASS,1,11,0.0,false,73,0,2.087082194214521E-4,0,ABSTRACT_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-jdbc-commons/src/main/java/org/apache/tika/parser/jdbc/AbstractDBParser.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-jdbc-commons/src/main/java/org/apache/tika/parser/jdbc/AbstractDBParser.java,org.apache.tika.parser.jdbc.AbstractDBParser,AbstractDBParser,11482,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,10,0,0.0,false,5,0,0.001031341142897498,0,INTERFACE,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/IProperty.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/IProperty.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.property.IProperty,IProperty,3294,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,4,0.0,false,43,0,2.7260117790358436E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/dwg/DWGParserConfig.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/dwg/DWGParserConfig.java,org.apache.tika.parser.dwg.DWGParserConfig,DWGParserConfig,15582,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,28,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/test/java/org/apache/tika/sax/RichTextContentHandlerTest.java,tika-core/src/test/java/org/apache/tika/sax/RichTextContentHandlerTest.java,org.apache.tika.sax.RichTextContentHandlerTest,RichTextContentHandlerTest,7397,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,ENUM,4,0,0.0,false,76,0,4.7315011192303885E-4,0,ENUM,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNotePropertyEnum.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNotePropertyEnum.java,org.apache.tika.parser.microsoft.onenote.OneNotePropertyEnum,OneNotePropertyEnum,3302,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,35,0,3.5910887569601393E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/dwg/DWGReadFormatRemover.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/dwg/DWGReadFormatRemover.java,org.apache.tika.parser.dwg.DWGReadFormatRemover,DWGReadFormatRemover,15595,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,1,0.0,false,12,0,2.8344176958014294E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/sax/RichTextContentHandler.java,tika-core/src/main/java/org/apache/tika/sax/RichTextContentHandler.java,org.apache.tika.sax.RichTextContentHandler,RichTextContentHandler,7405,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,22,0.0,false,112,0,2.40822458012651E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNoteParser.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNoteParser.java,org.apache.tika.parser.microsoft.onenote.OneNoteParser,OneNoteParser,3312,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,8,0.0,false,104,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-file-system/src/test/java/org/apache/tika/pipes/reporter/fs/TestFileSystemStatusReporter.java,tika-pipes/tika-pipes-plugins/tika-pipes-file-system/src/test/java/org/apache/tika/pipes/reporter/fs/TestFileSystemStatusReporter.java,org.apache.tika.pipes.reporter.fs.TestFileSystemStatusReporter,TestFileSystemStatusReporter,27890,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,ABSTRACT_CLASS,2,3,0.0,false,26,0,2.1237408727158057E-4,0,ABSTRACT_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/dwg/AbstractDWGParser.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/dwg/AbstractDWGParser.java,org.apache.tika.parser.dwg.AbstractDWGParser,AbstractDWGParser,15603,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,7,0.0,false,20,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/metadata/filter/GeoPointMetadataFilter.java,tika-core/src/main/java/org/apache/tika/metadata/filter/GeoPointMetadataFilter.java,org.apache.tika.metadata.filter.GeoPointMetadataFilter,GeoPointMetadataFilter,19702,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,10,0.0,false,96,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/test/java/org/apache/tika/parser/mbox/MboxParserTest.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/test/java/org/apache/tika/parser/mbox/MboxParserTest.java,org.apache.tika.parser.mbox.MboxParserTest,MboxParserTest,11511,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,41,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/sax/XMPContentHandler.java,tika-core/src/main/java/org/apache/tika/sax/XMPContentHandler.java,org.apache.tika.sax.XMPContentHandler,XMPContentHandler,7416,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,3,0.0,false,21,0,2.5782800650538465E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/PropertyID.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/basic/PropertyID.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.PropertyID,PropertyID,3323,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,29,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/test/java/org/apache/tika/parser/dwg/DWGReadFormatRemoverTest.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/test/java/org/apache/tika/parser/dwg/DWGReadFormatRemoverTest.java,org.apache.tika.parser.dwg.DWGReadFormatRemoverTest,DWGReadFormatRemoverTest,15616,unit
