Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.unsigned,ULong,7,5,21,18,200,41,0,1,0.14285714285714285,2,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/unsigned/ULong.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.unsigned,UByte,7,4,29,18,210,35,0,1,0.0,3,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/unsigned/UByte.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.unsigned,Unsigned,0,0,15,14,119,15,0,0,-1.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/unsigned/Unsigned.java,24
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.unsigned,UShort,6,4,20,16,120,22,0,1,0.0,2,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/unsigned/UShort.java,24
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.property,ArrayNumber,1,1,2,2,23,2,0,1,0.0,1,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/ArrayNumber.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.property,OneByteOfData,1,1,2,2,23,2,0,1,0.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/OneByteOfData.java,22
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.property,PrtArrayOfPropertyValues,3,3,2,2,44,5,0,1,0.0,1,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/PrtArrayOfPropertyValues.java,28
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.property,TwoBytesOfData,1,1,2,2,23,2,0,1,0.0,1,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/TwoBytesOfData.java,23
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.property,IProperty,0,0,2,0,17,2,9,0,-1.0,2,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/IProperty.java,23
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.property,NoData,0,0,2,2,21,2,0,1,-1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/NoData.java,22
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.property,FourBytesOfData,1,1,2,2,23,2,0,1,0.0,2,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/FourBytesOfData.java,24
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.property,EightBytesOfData,1,1,2,2,23,2,0,1,0.0,2,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/EightBytesOfData.java,25
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.property,PrtFourBytesOfLengthFollowedByData,2,2,2,2,35,4,0,1,0.0,2,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/property/PrtFourBytesOfLengthFollowedByData.java,26
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.exception,DataElementParseErrorException,1,0,2,2,11,2,0,0,0.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/exception/DataElementParseErrorException.java,19
tika,org.apache.tika.parser.xml,TextAndAttributeXMLParserTest,0,0,1,1,16,1,0,0,-1.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/test/java/org/apache/tika/parser/xml/TextAndAttributeXMLParserTest.java,36
tika,org.apache.tika.parser.xml,EmptyAndDuplicateElementsXMLParserTest,4,0,2,2,51,2,0,0,0.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/test/java/org/apache/tika/parser/xml/EmptyAndDuplicateElementsXMLParserTest.java,34
tika,org.apache.tika.parser.xml,EmptyAndDuplicateElementsXMLParserTest.DefaultCustomXMLTestParser,1,0,0,0,9,0,0,2,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/test/java/org/apache/tika/parser/xml/EmptyAndDuplicateElementsXMLParserTest.java,90
tika,org.apache.tika.parser.xml,EmptyAndDuplicateElementsXMLParserTest.AllowEmptiesAndDuplicatesCustomXMLTestParser,1,0,0,0,6,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/test/java/org/apache/tika/parser/xml/EmptyAndDuplicateElementsXMLParserTest.java,108
tika,org.apache.tika.parser.xml,DcXMLParserTest,0,0,3,3,40,3,0,0,-1.0,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/test/java/org/apache/tika/parser/xml/DcXMLParserTest.java,35
tika,org.apache.tika.parser.xml,FictionBookParserTest,0,0,1,1,11,1,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/test/java/org/apache/tika/parser/xml/FictionBookParserTest.java,30
tika,org.apache.tika.parser.xml,AttributeMetadataHandler,2,0,3,3,25,5,0,1,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/AttributeMetadataHandler.java,25
tika,org.apache.tika.parser.xml,XMLProfiler,7,3,2,2,55,2,0,1,1.0,1,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/XMLProfiler.java,45
tika,org.apache.tika.parser.xml,XMLProfiler.XMLProfileHandler,3,0,0,0,40,0,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/XMLProfiler.java,96
tika,org.apache.tika.parser.xml,FictionBookParser,10,0,2,1,56,2,0,2,1.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/FictionBookParser.java,38
tika,org.apache.tika.parser.xml,FictionBookParser.BinaryElementsDataHandler,8,0,0,0,46,0,0,0,-1.0,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/FictionBookParser.java,56
tika,org.apache.tika.parser.xml,MetadataHandler,4,0,6,6,46,10,0,0,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/MetadataHandler.java,25
tika,org.apache.tika.parser.xml,DcXMLParser,1,0,2,0,15,2,1,2,0.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/DcXMLParser.java,28
tika,org.apache.tika.parser.xml,AttributeDependantMetadataHandler,5,0,5,5,45,10,0,0,0.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/AttributeDependantMetadataHandler.java,24
tika,org.apache.tika.parser.xml,TextAndAttributeXMLParser,1,0,1,0,6,1,0,2,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/TextAndAttributeXMLParser.java,25
tika,org.apache.tika.parser.xml,ElementMetadataHandler,16,0,11,8,168,24,0,1,0.0,1,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/ElementMetadataHandler.java,28
tika,org.apache.tika.parser.xml,AbstractMetadataHandler,3,0,3,0,64,12,2,0,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/AbstractMetadataHandler.java,27
tika,org.apache.tika.parser.xml,XMLParser,2,0,3,2,36,4,6,1,0.6666666666666666,0,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xml/XMLParser.java,41
tika,org.apache.tika.parser.xml,FictionBookParserTest,0,0,1,1,12,1,0,0,-1.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/parser/xml/FictionBookParserTest.java,30
tika,org.apache.tika.parser.xliff,XLZParserTest,0,0,1,1,15,1,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/test/java/org/apache/tika/parser/xliff/XLZParserTest.java,31
tika,org.apache.tika.parser.xliff,XLIFF12ParserTest,0,0,2,2,20,2,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/test/java/org/apache/tika/parser/xliff/XLIFF12ParserTest.java,31
tika,org.apache.tika.parser.xliff,XLIFF12ContentHandler,5,0,7,5,77,18,0,0,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xliff/XLIFF12ContentHandler.java,27
tika,org.apache.tika.parser.xliff,XLZParser,5,0,4,2,90,14,0,1,0.5,0,8,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xliff/XLZParser.java,40
tika,org.apache.tika.parser.xliff,XLIFF12Parser,3,0,2,2,25,2,0,1,1.0,0,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/xliff/XLIFF12Parser.java,36
tika,org.apache.tika.parser.tmx,TMXParserTest,0,0,2,2,25,2,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/test/java/org/apache/tika/parser/tmx/TMXParserTest.java,31
tika,org.apache.tika.parser.tmx,TMXContentHandler,7,0,7,5,108,27,0,0,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/tmx/TMXContentHandler.java,31
tika,org.apache.tika.parser.tmx,TMXParser,3,0,2,2,25,2,0,1,1.0,0,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/tmx/TMXParser.java,36
tika,org.apache.tika.sax,StandardsExtractingContentHandlerTest,0,0,1,1,17,1,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/sax/StandardsExtractingContentHandlerTest.java,30
tika,org.apache.tika.sax,UpcasingContentHandlerDecoratorFactory,0,0,2,2,11,2,0,1,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/sax/UpcasingContentHandlerDecoratorFactory.java,27
tika,org.apache.tika.sax,DoublingContentHandlerDecoratorFactory,1,0,2,2,14,2,0,1,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/sax/DoublingContentHandlerDecoratorFactory.java,27
tika,org.apache.tika.sax,PhoneExtractingContentHandlerTest,0,0,1,1,20,1,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/sax/PhoneExtractingContentHandlerTest.java,27
tika,org.apache.tika.sax,BoilerpipeHandlerTest,0,0,5,4,83,5,0,0,-1.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/sax/BoilerpipeHandlerTest.java,41
tika,org.apache.tika.sax,XHTMLContentHandlerTest,2,0,10,9,142,12,0,0,0.3,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/XHTMLContentHandlerTest.java,33
tika,org.apache.tika.sax,SafeContentHandlerTest,2,0,7,7,40,7,0,0,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/SafeContentHandlerTest.java,26
tika,org.apache.tika.sax,OfflineContentHandlerTest,2,0,3,3,29,3,0,0,0.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/OfflineContentHandlerTest.java,31
tika,org.apache.tika.sax,BasicContentHandlerFactoryTest,5,0,11,9,225,13,0,0,0.18181818181818182,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/BasicContentHandlerFactoryTest.java,44
tika,org.apache.tika.sax,BasicContentHandlerFactoryTest.MockParser,4,0,0,0,31,0,0,1,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/BasicContentHandlerFactoryTest.java,297
tika,org.apache.tika.sax,CustomErrorHandlerTest,2,0,5,2,49,6,0,0,0.4,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/CustomErrorHandlerTest.java,39
tika,org.apache.tika.sax,RichTextContentHandlerTest,0,0,2,2,31,2,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/RichTextContentHandlerTest.java,30
tika,org.apache.tika.sax,ToMarkdownContentHandlerTest,3,0,44,38,705,56,0,0,0.18181818181818182,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/ToMarkdownContentHandlerTest.java,32
tika,org.apache.tika.sax,NonValidatingContentHandler,0,0,5,5,23,5,0,1,-1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/NonValidatingContentHandler.java,28
tika,org.apache.tika.sax,NonValidatingContentHandler.ClosedInputStream,0,0,0,0,9,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/NonValidatingContentHandler.java,29
tika,org.apache.tika.sax,BodyContentHandlerTest,0,0,3,2,41,5,0,0,-1.0,0,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/BodyContentHandlerTest.java,36
tika,org.apache.tika.sax,LinkContentHandlerTest,0,0,6,6,72,6,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/LinkContentHandlerTest.java,24
tika,org.apache.tika.sax,SerializerTest,0,0,12,3,88,12,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/SerializerTest.java,25
tika,org.apache.tika.sax,SecureContentHandlerTest,3,0,9,9,118,17,0,0,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/sax/SecureContentHandlerTest.java,33
tika,org.apache.tika.sax,ContentHandlerDecoratorFactory,0,0,1,0,3,1,2,0,-1.0,1,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/ContentHandlerDecoratorFactory.java,26
tika,org.apache.tika.sax,WriteOutContentHandler,5,0,9,8,111,15,3,1,0.3333333333333333,5,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,29
tika,org.apache.tika.sax,BasicContentHandlerFactory,4,0,9,8,122,38,0,1,0.2222222222222222,31,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/BasicContentHandlerFactory.java,31
tika,org.apache.tika.sax,BasicContentHandlerFactory.HANDLER_TYPE,0,0,0,0,4,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/BasicContentHandlerFactory.java,204
tika,org.apache.tika.sax,CleanPhoneText,3,1,2,2,42,7,0,0,0.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/CleanPhoneText.java,24
tika,org.apache.tika.sax,ToXMLContentHandler,6,0,13,8,202,25,1,1,0.15384615384615385,7,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,28
tika,org.apache.tika.sax,ToXMLContentHandler.ElementInfo,2,0,0,0,37,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,232
tika,org.apache.tika.sax,TextAndAttributeContentHandler,0,0,3,3,22,5,0,1,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/TextAndAttributeContentHandler.java,26
tika,org.apache.tika.sax,ContentHandlerDecorator,1,0,19,16,154,23,22,0,0.10526315789473684,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/ContentHandlerDecorator.java,27
tika,org.apache.tika.sax,Link,5,0,13,13,87,18,0,0,0.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/Link.java,19
tika,org.apache.tika.sax,TextContentHandler,3,0,9,9,38,10,2,0,0.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/sax/TextContentHandler.java,24
